Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10032_001,SE_A10032_002,SE_A10032_003,SE_A10032_004,SE_A10032_005,SE_A10032_006,SE_A10032_007,SE_A10032_008,SE_A10032_009,SE_A10032_010,SE_A10032_011,SE_A10032_012,PCT_SE_A10032_002,PCT_SE_A10032_003,PCT_SE_A10032_004,PCT_SE_A10032_005,PCT_SE_A10032_006,PCT_SE_A10032_007,PCT_SE_A10032_008,PCT_SE_A10032_009,PCT_SE_A10032_010,PCT_SE_A10032_011,PCT_SE_A10032_012
6037404803,14000US06037404803,Census Tract 4048.03,"Census Tract 4048.03, Los Angeles County, California",ca,140,0,ACSSF,5043,,,,,6,37,,,,404803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,227,171,56,32,5,32,0,4,0,154,0,50,37.67,12.33,7.05,1.1,7.05,0,0.88,0,33.92,0
6037404901,14000US06037404901,Census Tract 4049.01,"Census Tract 4049.01, Los Angeles County, California",ca,140,0,ACSSF,5044,,,,,6,37,,,,404901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,1079,955,124,48,49,85,29,25,0,0,0,82.05,72.62,9.43,3.65,3.73,6.46,2.21,1.9,0,0,0
6037404902,14000US06037404902,Census Tract 4049.02,"Census Tract 4049.02, Los Angeles County, California",ca,140,0,ACSSF,5045,,,,,6,37,,,,404902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,925,849,76,0,0,34,0,0,0,0,0,96.45,88.53,7.92,0,0,3.55,0,0,0,0,0
6037404903,14000US06037404903,Census Tract 4049.03,"Census Tract 4049.03, Los Angeles County, California",ca,140,0,ACSSF,5046,,,,,6,37,,,,404903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,598,493,105,29,25,29,23,7,0,0,0,84.11,69.34,14.77,4.08,3.52,4.08,3.23,0.98,0,0,0
6037405001,14000US06037405001,Census Tract 4050.01,"Census Tract 4050.01, Los Angeles County, California",ca,140,0,ACSSF,5047,,,,,6,37,,,,405001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1365,1316,49,10,0,0,0,0,0,24,0,97.57,94.07,3.5,0.71,0,0,0,0,0,1.72,0
6037405002,14000US06037405002,Census Tract 4050.02,"Census Tract 4050.02, Los Angeles County, California",ca,140,0,ACSSF,5048,,,,,6,37,,,,405002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,674,662,12,0,6,7,0,20,0,0,0,95.33,93.64,1.7,0,0.85,0.99,0,2.83,0,0,0
6037405101,14000US06037405101,Census Tract 4051.01,"Census Tract 4051.01, Los Angeles County, California",ca,140,0,ACSSF,5049,,,,,6,37,,,,405101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,1150,1111,39,0,15,9,21,0,0,0,17,94.88,91.67,3.22,0,1.24,0.74,1.73,0,0,0,1.4
6037405102,14000US06037405102,Census Tract 4051.02,"Census Tract 4051.02, Los Angeles County, California",ca,140,0,ACSSF,5050,,,,,6,37,,,,405102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,1014,785,229,18,81,85,148,32,74,0,0,69.83,54.06,15.77,1.24,5.58,5.85,10.19,2.2,5.1,0,0
6037405201,14000US06037405201,Census Tract 4052.01,"Census Tract 4052.01, Los Angeles County, California",ca,140,0,ACSSF,5051,,,,,6,37,,,,405201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,987,897,90,31,86,66,72,145,32,0,0,69.56,63.21,6.34,2.18,6.06,4.65,5.07,10.22,2.26,0,0
6037405202,14000US06037405202,Census Tract 4052.02,"Census Tract 4052.02, Los Angeles County, California",ca,140,0,ACSSF,5052,,,,,6,37,,,,405202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,987,965,22,7,24,9,46,97,89,36,0,76.22,74.52,1.7,0.54,1.85,0.69,3.55,7.49,6.87,2.78,0
6037405203,14000US06037405203,Census Tract 4052.03,"Census Tract 4052.03, Los Angeles County, California",ca,140,0,ACSSF,5053,,,,,6,37,,,,405203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,799,772,27,13,0,21,0,5,0,0,0,95.35,92.12,3.22,1.55,0,2.51,0,0.6,0,0,0
6037405301,14000US06037405301,Census Tract 4053.01,"Census Tract 4053.01, Los Angeles County, California",ca,140,0,ACSSF,5054,,,,,6,37,,,,405301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,512,512,0,0,6,11,29,97,291,91,0,49.37,49.37,0,0,0.58,1.06,2.8,9.35,28.06,8.78,0
6037405302,14000US06037405302,Census Tract 4053.02,"Census Tract 4053.02, Los Angeles County, California",ca,140,0,ACSSF,5055,,,,,6,37,,,,405302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521,1155,1127,28,0,14,14,10,48,280,0,0,75.94,74.1,1.84,0,0.92,0.92,0.66,3.16,18.41,0,0
6037405400,14000US06037405400,Census Tract 4054,"Census Tract 4054, Los Angeles County, California",ca,140,0,ACSSF,5056,,,,,6,37,,,,405400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,1333,1264,69,0,0,0,0,0,0,0,0,100,94.82,5.18,0,0,0,0,0,0,0,0
6037405500,14000US06037405500,Census Tract 4055,"Census Tract 4055, Los Angeles County, California",ca,140,0,ACSSF,5057,,,,,6,37,,,,405500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902,1627,1608,19,0,0,36,37,112,90,0,0,85.54,84.54,1,0,0,1.89,1.95,5.89,4.73,0,0
6037405600,14000US06037405600,Census Tract 4056,"Census Tract 4056, Los Angeles County, California",ca,140,0,ACSSF,5058,,,,,6,37,,,,405600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624,1406,1353,53,0,43,6,58,15,96,0,0,86.58,83.31,3.26,0,2.65,0.37,3.57,0.92,5.91,0,0
6037405701,14000US06037405701,Census Tract 4057.01,"Census Tract 4057.01, Los Angeles County, California",ca,140,0,ACSSF,5059,,,,,6,37,,,,405701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,804,734,70,8,16,37,46,38,166,0,0,72.11,65.83,6.28,0.72,1.43,3.32,4.13,3.41,14.89,0,0
6037405702,14000US06037405702,Census Tract 4057.02,"Census Tract 4057.02, Los Angeles County, California",ca,140,0,ACSSF,5060,,,,,6,37,,,,405702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544,982,920,62,0,9,0,40,120,110,283,0,63.6,59.59,4.02,0,0.58,0,2.59,7.77,7.12,18.33,0
6037405800,14000US06037405800,Census Tract 4058,"Census Tract 4058, Los Angeles County, California",ca,140,0,ACSSF,5061,,,,,6,37,,,,405800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696,1308,1218,90,0,0,0,0,66,322,0,0,77.12,71.82,5.31,0,0,0,0,3.89,18.99,0,0
6037405900,14000US06037405900,Census Tract 4059,"Census Tract 4059, Los Angeles County, California",ca,140,0,ACSSF,5062,,,,,6,37,,,,405900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,834,767,67,0,33,31,0,106,75,146,0,68.08,62.61,5.47,0,2.69,2.53,0,8.65,6.12,11.92,0
6037406000,14000US06037406000,Census Tract 4060,"Census Tract 4060, Los Angeles County, California",ca,140,0,ACSSF,5063,,,,,6,37,,,,406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,1413,1205,208,0,29,16,0,40,143,0,0,86.11,73.43,12.68,0,1.77,0.98,0,2.44,8.71,0,0
6037406101,14000US06037406101,Census Tract 4061.01,"Census Tract 4061.01, Los Angeles County, California",ca,140,0,ACSSF,5064,,,,,6,37,,,,406101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,904,696,208,34,68,158,43,21,4,0,17,72.38,55.72,16.65,2.72,5.44,12.65,3.44,1.68,0.32,0,1.36
6037406102,14000US06037406102,Census Tract 4061.02,"Census Tract 4061.02, Los Angeles County, California",ca,140,0,ACSSF,5065,,,,,6,37,,,,406102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287,773,605,168,34,348,462,334,263,35,38,0,33.8,26.45,7.35,1.49,15.22,20.2,14.6,11.5,1.53,1.66,0
6037406200,14000US06037406200,Census Tract 4062,"Census Tract 4062, Los Angeles County, California",ca,140,0,ACSSF,5066,,,,,6,37,,,,406200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,848,804,44,25,56,21,150,217,571,0,0,44.92,42.58,2.33,1.32,2.97,1.11,7.94,11.49,30.24,0,0
6037406300,14000US06037406300,Census Tract 4063,"Census Tract 4063, Los Angeles County, California",ca,140,0,ACSSF,5067,,,,,6,37,,,,406300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753,1336,1202,134,0,0,18,28,28,343,0,0,76.21,68.57,7.64,0,0,1.03,1.6,1.6,19.57,0,0
6037406402,14000US06037406402,Census Tract 4064.02,"Census Tract 4064.02, Los Angeles County, California",ca,140,0,ACSSF,5068,,,,,6,37,,,,406402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,593,593,0,6,0,0,0,0,0,0,0,99,99,0,1,0,0,0,0,0,0,0
6037406411,14000US06037406411,Census Tract 4064.11,"Census Tract 4064.11, Los Angeles County, California",ca,140,0,ACSSF,5069,,,,,6,37,,,,406411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,496,496,0,0,6,11,0,5,0,0,0,95.75,95.75,0,0,1.16,2.12,0,0.97,0,0,0
6037406412,14000US06037406412,Census Tract 4064.12,"Census Tract 4064.12, Los Angeles County, California",ca,140,0,ACSSF,5070,,,,,6,37,,,,406412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,712,712,0,4,5,0,0,9,47,0,0,91.63,91.63,0,0.51,0.64,0,0,1.16,6.05,0,0
6037406500,14000US06037406500,Census Tract 4065,"Census Tract 4065, Los Angeles County, California",ca,140,0,ACSSF,5071,,,,,6,37,,,,406500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,1456,1440,16,0,217,106,106,21,100,0,0,72.58,71.78,0.8,0,10.82,5.28,5.28,1.05,4.99,0,0
6037406601,14000US06037406601,Census Tract 4066.01,"Census Tract 4066.01, Los Angeles County, California",ca,140,0,ACSSF,5072,,,,,6,37,,,,406601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,1426,1317,109,0,0,0,28,0,0,0,0,98.07,90.58,7.5,0,0,0,1.93,0,0,0,0
6037406602,14000US06037406602,Census Tract 4066.02,"Census Tract 4066.02, Los Angeles County, California",ca,140,0,ACSSF,5073,,,,,6,37,,,,406602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276,1189,1130,59,0,7,0,0,0,72,8,0,93.18,88.56,4.62,0,0.55,0,0,0,5.64,0.63,0
6037406701,14000US06037406701,Census Tract 4067.01,"Census Tract 4067.01, Los Angeles County, California",ca,140,0,ACSSF,5074,,,,,6,37,,,,406701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,652,648,4,0,19,17,13,17,176,0,0,72.93,72.48,0.45,0,2.13,1.9,1.45,1.9,19.69,0,0
6037406702,14000US06037406702,Census Tract 4067.02,"Census Tract 4067.02, Los Angeles County, California",ca,140,0,ACSSF,5075,,,,,6,37,,,,406702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1041,937,104,8,45,24,39,37,747,9,0,53.38,48.05,5.33,0.41,2.31,1.23,2,1.9,38.31,0.46,0
6037406800,14000US06037406800,Census Tract 4068,"Census Tract 4068, Los Angeles County, California",ca,140,0,ACSSF,5076,,,,,6,37,,,,406800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,1221,1141,80,0,8,28,10,5,30,0,0,93.78,87.63,6.14,0,0.61,2.15,0.77,0.38,2.3,0,0
6037406901,14000US06037406901,Census Tract 4069.01,"Census Tract 4069.01, Los Angeles County, California",ca,140,0,ACSSF,5077,,,,,6,37,,,,406901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228,848,813,35,7,0,0,0,41,332,0,0,69.06,66.21,2.85,0.57,0,0,0,3.34,27.04,0,0
6037406902,14000US06037406902,Census Tract 4069.02,"Census Tract 4069.02, Los Angeles County, California",ca,140,0,ACSSF,5078,,,,,6,37,,,,406902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,744,725,19,0,0,0,5,0,126,0,0,85.03,82.86,2.17,0,0,0,0.57,0,14.4,0,0
6037407001,14000US06037407001,Census Tract 4070.01,"Census Tract 4070.01, Los Angeles County, California",ca,140,0,ACSSF,5079,,,,,6,37,,,,407001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268,1056,990,66,9,20,0,0,21,120,42,0,83.28,78.08,5.21,0.71,1.58,0,0,1.66,9.46,3.31,0
6037407002,14000US06037407002,Census Tract 4070.02,"Census Tract 4070.02, Los Angeles County, California",ca,140,0,ACSSF,5080,,,,,6,37,,,,407002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,761,736,25,0,0,0,15,0,0,0,0,98.07,94.85,3.22,0,0,0,1.93,0,0,0,0
6037407101,14000US06037407101,Census Tract 4071.01,"Census Tract 4071.01, Los Angeles County, California",ca,140,0,ACSSF,5081,,,,,6,37,,,,407101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,910,816,94,0,77,48,45,59,28,0,0,77.98,69.92,8.05,0,6.6,4.11,3.86,5.06,2.4,0,0
6037407102,14000US06037407102,Census Tract 4071.02,"Census Tract 4071.02, Los Angeles County, California",ca,140,0,ACSSF,5082,,,,,6,37,,,,407102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257,1062,1030,32,0,4,75,62,0,25,29,0,84.49,81.94,2.55,0,0.32,5.97,4.93,0,1.99,2.31,0
6037407200,14000US06037407200,Census Tract 4072,"Census Tract 4072, Los Angeles County, California",ca,140,0,ACSSF,5083,,,,,6,37,,,,407200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,1356,1298,58,0,86,10,9,13,38,85,0,84.91,81.28,3.63,0,5.39,0.63,0.56,0.81,2.38,5.32,0
6037407301,14000US06037407301,Census Tract 4073.01,"Census Tract 4073.01, Los Angeles County, California",ca,140,0,ACSSF,5084,,,,,6,37,,,,407301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,1020,969,51,0,5,31,0,0,0,17,0,95.06,90.31,4.75,0,0.47,2.89,0,0,0,1.58,0
6037407302,14000US06037407302,Census Tract 4073.02,"Census Tract 4073.02, Los Angeles County, California",ca,140,0,ACSSF,5085,,,,,6,37,,,,407302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,768,762,6,0,0,0,0,0,0,0,0,100,99.22,0.78,0,0,0,0,0,0,0,0
6037407400,14000US06037407400,Census Tract 4074,"Census Tract 4074, Los Angeles County, California",ca,140,0,ACSSF,5086,,,,,6,37,,,,407400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,515,490,25,0,0,13,3,0,0,0,0,96.99,92.28,4.71,0,0,2.45,0.56,0,0,0,0
6037407501,14000US06037407501,Census Tract 4075.01,"Census Tract 4075.01, Los Angeles County, California",ca,140,0,ACSSF,5087,,,,,6,37,,,,407501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,793,750,43,4,75,13,27,39,107,0,0,74.95,70.89,4.06,0.38,7.09,1.23,2.55,3.69,10.11,0,0
6037407502,14000US06037407502,Census Tract 4075.02,"Census Tract 4075.02, Los Angeles County, California",ca,140,0,ACSSF,5088,,,,,6,37,,,,407502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,916,883,33,0,11,0,0,0,0,0,0,98.81,95.25,3.56,0,1.19,0,0,0,0,0,0
6037407601,14000US06037407601,Census Tract 4076.01,"Census Tract 4076.01, Los Angeles County, California",ca,140,0,ACSSF,5089,,,,,6,37,,,,407601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,637,562,75,34,20,60,9,106,280,0,0,55.58,49.04,6.54,2.97,1.75,5.24,0.79,9.25,24.43,0,0
6037407602,14000US06037407602,Census Tract 4076.02,"Census Tract 4076.02, Los Angeles County, California",ca,140,0,ACSSF,5090,,,,,6,37,,,,407602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954,811,762,49,27,7,83,21,0,0,5,0,85.01,79.87,5.14,2.83,0.73,8.7,2.2,0,0,0.52,0
6037407701,14000US06037407701,Census Tract 4077.01,"Census Tract 4077.01, Los Angeles County, California",ca,140,0,ACSSF,5091,,,,,6,37,,,,407701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,642,625,17,7,0,123,46,235,196,0,0,51.4,50.04,1.36,0.56,0,9.85,3.68,18.82,15.69,0,0
6037407702,14000US06037407702,Census Tract 4077.02,"Census Tract 4077.02, Los Angeles County, California",ca,140,0,ACSSF,5092,,,,,6,37,,,,407702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682,1582,1376,206,0,78,22,0,0,0,0,0,94.05,81.81,12.25,0,4.64,1.31,0,0,0,0,0
6037407801,14000US06037407801,Census Tract 4078.01,"Census Tract 4078.01, Los Angeles County, California",ca,140,0,ACSSF,5093,,,,,6,37,,,,407801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,1074,1054,20,0,19,0,0,0,0,9,0,97.46,95.64,1.81,0,1.72,0,0,0,0,0.82,0
6037407802,14000US06037407802,Census Tract 4078.02,"Census Tract 4078.02, Los Angeles County, California",ca,140,0,ACSSF,5094,,,,,6,37,,,,407802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,804,792,12,0,4,0,0,0,0,0,0,99.5,98.02,1.49,0,0.5,0,0,0,0,0,0
6037407900,14000US06037407900,Census Tract 4079,"Census Tract 4079, Los Angeles County, California",ca,140,0,ACSSF,5095,,,,,6,37,,,,407900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,1536,1424,112,0,0,0,0,0,0,0,0,100,92.71,7.29,0,0,0,0,0,0,0,0
6037408003,14000US06037408003,Census Tract 4080.03,"Census Tract 4080.03, Los Angeles County, California",ca,140,0,ACSSF,5096,,,,,6,37,,,,408003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,1222,918,304,23,18,0,0,0,12,0,10,95.1,71.44,23.66,1.79,1.4,0,0,0,0.93,0,0.78
6037408004,14000US06037408004,Census Tract 4080.04,"Census Tract 4080.04, Los Angeles County, California",ca,140,0,ACSSF,5097,,,,,6,37,,,,408004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,563,176,387,32,63,58,0,0,162,0,0,64.12,20.05,44.08,3.64,7.18,6.61,0,0,18.45,0,0
6037408005,14000US06037408005,Census Tract 4080.05,"Census Tract 4080.05, Los Angeles County, California",ca,140,0,ACSSF,5098,,,,,6,37,,,,408005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659,1331,949,382,0,9,58,21,46,194,0,0,80.23,57.2,23.03,0,0.54,3.5,1.27,2.77,11.69,0,0
6037408006,14000US06037408006,Census Tract 4080.06,"Census Tract 4080.06, Los Angeles County, California",ca,140,0,ACSSF,5099,,,,,6,37,,,,408006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039,561,460,101,0,301,15,7,0,155,0,0,53.99,44.27,9.72,0,28.97,1.44,0.67,0,14.92,0,0
6037408133,14000US06037408133,Census Tract 4081.33,"Census Tract 4081.33, Los Angeles County, California",ca,140,0,ACSSF,5100,,,,,6,37,,,,408133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586,829,644,185,0,33,100,101,38,485,0,0,52.27,40.61,11.66,0,2.08,6.31,6.37,2.4,30.58,0,0
6037408134,14000US06037408134,Census Tract 4081.34,"Census Tract 4081.34, Los Angeles County, California",ca,140,0,ACSSF,5101,,,,,6,37,,,,408134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,752,615,137,0,10,0,5,5,30,0,0,93.77,76.68,17.08,0,1.25,0,0.62,0.62,3.74,0,0
6037408135,14000US06037408135,Census Tract 4081.35,"Census Tract 4081.35, Los Angeles County, California",ca,140,0,ACSSF,5102,,,,,6,37,,,,408135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,1132,652,480,34,9,7,0,0,5,0,0,95.37,54.93,40.44,2.86,0.76,0.59,0,0,0.42,0,0
6037408136,14000US06037408136,Census Tract 4081.36,"Census Tract 4081.36, Los Angeles County, California",ca,140,0,ACSSF,5103,,,,,6,37,,,,408136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,865,850,15,0,0,0,0,0,7,152,0,84.47,83.01,1.46,0,0,0,0,0,0.68,14.84,0
6037408137,14000US06037408137,Census Tract 4081.37,"Census Tract 4081.37, Los Angeles County, California",ca,140,0,ACSSF,5104,,,,,6,37,,,,408137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388,670,373,297,0,58,56,25,77,502,0,0,48.27,26.87,21.4,0,4.18,4.03,1.8,5.55,36.17,0,0
6037408138,14000US06037408138,Census Tract 4081.38,"Census Tract 4081.38, Los Angeles County, California",ca,140,0,ACSSF,5105,,,,,6,37,,,,408138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252,817,755,62,26,0,0,11,0,0,398,0,65.26,60.3,4.95,2.08,0,0,0.88,0,0,31.79,0
6037408139,14000US06037408139,Census Tract 4081.39,"Census Tract 4081.39, Los Angeles County, California",ca,140,0,ACSSF,5106,,,,,6,37,,,,408139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,839,810,29,0,0,0,12,0,0,0,0,98.59,95.18,3.41,0,0,0,1.41,0,0,0,0
6037408140,14000US06037408140,Census Tract 4081.40,"Census Tract 4081.40, Los Angeles County, California",ca,140,0,ACSSF,5107,,,,,6,37,,,,408140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,642,627,15,11,0,0,0,0,0,131,0,81.89,79.97,1.91,1.4,0,0,0,0,0,16.71,0
6037408141,14000US06037408141,Census Tract 4081.41,"Census Tract 4081.41, Los Angeles County, California",ca,140,0,ACSSF,5108,,,,,6,37,,,,408141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168,984,926,58,0,7,0,0,0,47,130,0,84.25,79.28,4.97,0,0.6,0,0,0,4.02,11.13,0
6037408202,14000US06037408202,Census Tract 4082.02,"Census Tract 4082.02, Los Angeles County, California",ca,140,0,ACSSF,5109,,,,,6,37,,,,408202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,436,394,42,0,15,0,6,0,0,29,0,89.71,81.07,8.64,0,3.09,0,1.23,0,0,5.97,0
6037408211,14000US06037408211,Census Tract 4082.11,"Census Tract 4082.11, Los Angeles County, California",ca,140,0,ACSSF,5110,,,,,6,37,,,,408211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,860,624,236,25,172,221,20,30,184,347,0,46.26,33.57,12.69,1.34,9.25,11.89,1.08,1.61,9.9,18.67,0
6037408212,14000US06037408212,Census Tract 4082.12,"Census Tract 4082.12, Los Angeles County, California",ca,140,0,ACSSF,5111,,,,,6,37,,,,408212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378,1142,1112,30,11,0,0,0,0,20,205,0,82.87,80.7,2.18,0.8,0,0,0,0,1.45,14.88,0
6037408301,14000US06037408301,Census Tract 4083.01,"Census Tract 4083.01, Los Angeles County, California",ca,140,0,ACSSF,5112,,,,,6,37,,,,408301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293,1237,1213,24,0,0,9,0,0,0,47,0,95.67,93.81,1.86,0,0,0.7,0,0,0,3.63,0
6037408302,14000US06037408302,Census Tract 4083.02,"Census Tract 4083.02, Los Angeles County, California",ca,140,0,ACSSF,5113,,,,,6,37,,,,408302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,1137,1118,19,0,0,0,0,0,0,0,0,100,98.33,1.67,0,0,0,0,0,0,0,0
6037408303,14000US06037408303,Census Tract 4083.03,"Census Tract 4083.03, Los Angeles County, California",ca,140,0,ACSSF,5114,,,,,6,37,,,,408303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1151,987,164,0,49,0,0,0,0,0,0,95.92,82.25,13.67,0,4.08,0,0,0,0,0,0
6037408401,14000US06037408401,Census Tract 4084.01,"Census Tract 4084.01, Los Angeles County, California",ca,140,0,ACSSF,5115,,,,,6,37,,,,408401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257,1074,1038,36,0,12,7,26,42,87,0,9,85.44,82.58,2.86,0,0.95,0.56,2.07,3.34,6.92,0,0.72
6037408402,14000US06037408402,Census Tract 4084.02,"Census Tract 4084.02, Los Angeles County, California",ca,140,0,ACSSF,5116,,,,,6,37,,,,408402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886,1349,1316,33,0,0,0,0,0,0,537,0,71.53,69.78,1.75,0,0,0,0,0,0,28.47,0
6037408501,14000US06037408501,Census Tract 4085.01,"Census Tract 4085.01, Los Angeles County, California",ca,140,0,ACSSF,5117,,,,,6,37,,,,408501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,672,630,42,0,0,21,19,23,96,0,0,80.87,75.81,5.05,0,0,2.53,2.29,2.77,11.55,0,0
6037408503,14000US06037408503,Census Tract 4085.03,"Census Tract 4085.03, Los Angeles County, California",ca,140,0,ACSSF,5118,,,,,6,37,,,,408503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057,2057,2057,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0
6037408504,14000US06037408504,Census Tract 4085.04,"Census Tract 4085.04, Los Angeles County, California",ca,140,0,ACSSF,5119,,,,,6,37,,,,408504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,1231,1086,145,6,0,78,10,52,295,0,0,73.62,64.95,8.67,0.36,0,4.67,0.6,3.11,17.64,0,0
