Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
6037602403,14000US06037602403,Census Tract 6024.03,"Census Tract 6024.03, Los Angeles County, California",ca,140,0,ACSSF,5860,,,,,6,37,,,,602403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199,2102,906,0,449,101,1610,31,40.43,17.43,0,8.64,1.94,30.97,0.6
6037602404,14000US06037602404,Census Tract 6024.04,"Census Tract 6024.04, Los Angeles County, California",ca,140,0,ACSSF,5861,,,,,6,37,,,,602404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5457,2209,780,15,471,0,1587,395,40.48,14.29,0.27,8.63,0,29.08,7.24
6037602504,14000US06037602504,Census Tract 6025.04,"Census Tract 6025.04, Los Angeles County, California",ca,140,0,ACSSF,5862,,,,,6,37,,,,602504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,1731,1818,0,408,30,762,212,34.89,36.65,0,8.22,0.6,15.36,4.27
6037602505,14000US06037602505,Census Tract 6025.05,"Census Tract 6025.05, Los Angeles County, California",ca,140,0,ACSSF,5863,,,,,6,37,,,,602505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590,1394,1593,0,39,21,1359,184,30.37,34.71,0,0.85,0.46,29.61,4.01
6037602506,14000US06037602506,Census Tract 6025.06,"Census Tract 6025.06, Los Angeles County, California",ca,140,0,ACSSF,5864,,,,,6,37,,,,602506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297,635,1635,0,178,9,1521,319,14.78,38.05,0,4.14,0.21,35.4,7.42
6037602507,14000US06037602507,Census Tract 6025.07,"Census Tract 6025.07, Los Angeles County, California",ca,140,0,ACSSF,5865,,,,,6,37,,,,602507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,891,2907,0,273,0,1022,29,17.4,56.76,0,5.33,0,19.95,0.57
6037602508,14000US06037602508,Census Tract 6025.08,"Census Tract 6025.08, Los Angeles County, California",ca,140,0,ACSSF,5866,,,,,6,37,,,,602508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6922,2001,2188,27,500,0,2124,82,28.91,31.61,0.39,7.22,0,30.68,1.18
6037602509,14000US06037602509,Census Tract 6025.09,"Census Tract 6025.09, Los Angeles County, California",ca,140,0,ACSSF,5867,,,,,6,37,,,,602509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457,1357,781,3,567,154,1536,59,30.45,17.52,0.07,12.72,3.46,34.46,1.32
6037602600,14000US06037602600,Census Tract 6026,"Census Tract 6026, Los Angeles County, California",ca,140,0,ACSSF,5868,,,,,6,37,,,,602600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8118,1001,5103,0,279,429,672,634,12.33,62.86,0,3.44,5.28,8.28,7.81
6037602700,14000US06037602700,Census Tract 6027,"Census Tract 6027, Los Angeles County, California",ca,140,0,ACSSF,5869,,,,,6,37,,,,602700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3770,371,2514,1,78,64,679,63,9.84,66.68,0.03,2.07,1.7,18.01,1.67
6037602801,14000US06037602801,Census Tract 6028.01,"Census Tract 6028.01, Los Angeles County, California",ca,140,0,ACSSF,5870,,,,,6,37,,,,602801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718,1041,1522,0,30,0,1107,18,28,40.94,0,0.81,0,29.77,0.48
6037602802,14000US06037602802,Census Tract 6028.02,"Census Tract 6028.02, Los Angeles County, California",ca,140,0,ACSSF,5871,,,,,6,37,,,,602802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019,750,2917,30,53,18,781,470,14.94,58.12,0.6,1.06,0.36,15.56,9.36
6037602900,14000US06037602900,Census Tract 6029,"Census Tract 6029, Los Angeles County, California",ca,140,0,ACSSF,5872,,,,,6,37,,,,602900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4443,1237,615,38,233,0,2141,179,27.84,13.84,0.86,5.24,0,48.19,4.03
6037603001,14000US06037603001,Census Tract 6030.01,"Census Tract 6030.01, Los Angeles County, California",ca,140,0,ACSSF,5873,,,,,6,37,,,,603001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7498,1377,2263,99,1774,0,1853,132,18.36,30.18,1.32,23.66,0,24.71,1.76
6037603004,14000US06037603004,Census Tract 6030.04,"Census Tract 6030.04, Los Angeles County, California",ca,140,0,ACSSF,5874,,,,,6,37,,,,603004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549,259,424,0,591,0,268,7,16.72,27.37,0,38.15,0,17.3,0.45
6037603005,14000US06037603005,Census Tract 6030.05,"Census Tract 6030.05, Los Angeles County, California",ca,140,0,ACSSF,5875,,,,,6,37,,,,603005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928,900,1810,0,1090,0,1906,222,15.18,30.53,0,18.39,0,32.15,3.74
6037603006,14000US06037603006,Census Tract 6030.06,"Census Tract 6030.06, Los Angeles County, California",ca,140,0,ACSSF,5876,,,,,6,37,,,,603006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898,529,113,22,800,0,369,65,27.87,5.95,1.16,42.15,0,19.44,3.42
6037603101,14000US06037603101,Census Tract 6031.01,"Census Tract 6031.01, Los Angeles County, California",ca,140,0,ACSSF,5877,,,,,6,37,,,,603101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139,1437,593,0,1170,18,606,315,34.72,14.33,0,28.27,0.43,14.64,7.61
6037603102,14000US06037603102,Census Tract 6031.02,"Census Tract 6031.02, Los Angeles County, California",ca,140,0,ACSSF,5878,,,,,6,37,,,,603102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664,1048,530,8,1051,0,848,179,28.6,14.47,0.22,28.68,0,23.14,4.89
6037603200,14000US06037603200,Census Tract 6032,"Census Tract 6032, Los Angeles County, California",ca,140,0,ACSSF,5879,,,,,6,37,,,,603200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394,752,435,0,1251,0,840,116,22.16,12.82,0,36.86,0,24.75,3.42
6037603301,14000US06037603301,Census Tract 6033.01,"Census Tract 6033.01, Los Angeles County, California",ca,140,0,ACSSF,5880,,,,,6,37,,,,603301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,693,138,94,1721,0,680,291,19.16,3.82,2.6,47.58,0,18.8,8.05
6037603302,14000US06037603302,Census Tract 6033.02,"Census Tract 6033.02, Los Angeles County, California",ca,140,0,ACSSF,5881,,,,,6,37,,,,603302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048,1083,251,59,1748,0,749,158,26.75,6.2,1.46,43.18,0,18.5,3.9
6037603400,14000US06037603400,Census Tract 6034,"Census Tract 6034, Los Angeles County, California",ca,140,0,ACSSF,5882,,,,,6,37,,,,603400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113,1221,455,0,1073,250,845,269,29.69,11.06,0,26.09,6.08,20.54,6.54
6037603500,14000US06037603500,Census Tract 6035,"Census Tract 6035, Los Angeles County, California",ca,140,0,ACSSF,5883,,,,,6,37,,,,603500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3042,1240,349,0,749,9,546,149,40.76,11.47,0,24.62,0.3,17.95,4.9
6037603600,14000US06037603600,Census Tract 6036,"Census Tract 6036, Los Angeles County, California",ca,140,0,ACSSF,5884,,,,,6,37,,,,603600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258,1914,375,67,1338,0,390,174,44.95,8.81,1.57,31.42,0,9.16,4.09
6037603702,14000US06037603702,Census Tract 6037.02,"Census Tract 6037.02, Los Angeles County, California",ca,140,0,ACSSF,5885,,,,,6,37,,,,603702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777,2343,104,10,1333,79,686,222,49.05,2.18,0.21,27.9,1.65,14.36,4.65
6037603703,14000US06037603703,Census Tract 6037.03,"Census Tract 6037.03, Los Angeles County, California",ca,140,0,ACSSF,5886,,,,,6,37,,,,603703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,1311,46,145,488,0,334,167,52.63,1.85,5.82,19.59,0,13.41,6.7
6037603704,14000US06037603704,Census Tract 6037.04,"Census Tract 6037.04, Los Angeles County, California",ca,140,0,ACSSF,5887,,,,,6,37,,,,603704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6609,1511,1750,513,286,0,2188,361,22.86,26.48,7.76,4.33,0,33.11,5.46
6037603801,14000US06037603801,Census Tract 6038.01,"Census Tract 6038.01, Los Angeles County, California",ca,140,0,ACSSF,5888,,,,,6,37,,,,603801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4748,1369,826,23,434,15,1863,218,28.83,17.4,0.48,9.14,0.32,39.24,4.59
6037603802,14000US06037603802,Census Tract 6038.02,"Census Tract 6038.02, Los Angeles County, California",ca,140,0,ACSSF,5889,,,,,6,37,,,,603802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040,1914,281,10,498,169,963,205,47.38,6.96,0.25,12.33,4.18,23.84,5.07
6037603900,14000US06037603900,Census Tract 6039,"Census Tract 6039, Los Angeles County, California",ca,140,0,ACSSF,5890,,,,,6,37,,,,603900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7666,2998,788,0,839,15,2858,168,39.11,10.28,0,10.94,0.2,37.28,2.19
6037604001,14000US06037604001,Census Tract 6040.01,"Census Tract 6040.01, Los Angeles County, California",ca,140,0,ACSSF,5891,,,,,6,37,,,,604001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4207,1974,328,0,558,55,1031,261,46.92,7.8,0,13.26,1.31,24.51,6.2
6037604002,14000US06037604002,Census Tract 6040.02,"Census Tract 6040.02, Los Angeles County, California",ca,140,0,ACSSF,5892,,,,,6,37,,,,604002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4856,2041,434,0,739,75,1273,294,42.03,8.94,0,15.22,1.54,26.21,6.05
6037604100,14000US06037604100,Census Tract 6041,"Census Tract 6041, Los Angeles County, California",ca,140,0,ACSSF,5893,,,,,6,37,,,,604100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7302,3670,695,24,549,0,2106,258,50.26,9.52,0.33,7.52,0,28.84,3.53
6037609900,14000US06037609900,Census Tract 6099,"Census Tract 6099, Los Angeles County, California",ca,140,0,ACSSF,5894,,,,,6,37,,,,609900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057,1358,74,0,141,2,327,155,66.02,3.6,0,6.85,0.1,15.9,7.54
6037620001,14000US06037620001,Census Tract 6200.01,"Census Tract 6200.01, Los Angeles County, California",ca,140,0,ACSSF,5895,,,,,6,37,,,,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,3253,198,7,331,0,122,340,76.52,4.66,0.16,7.79,0,2.87,8
6037620002,14000US06037620002,Census Tract 6200.02,"Census Tract 6200.02, Los Angeles County, California",ca,140,0,ACSSF,5896,,,,,6,37,,,,620002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493,2450,1,0,620,0,210,212,70.14,0.03,0,17.75,0,6.01,6.07
6037620101,14000US06037620101,Census Tract 6201.01,"Census Tract 6201.01, Los Angeles County, California",ca,140,0,ACSSF,5897,,,,,6,37,,,,620101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5632,3766,389,0,583,0,143,751,66.87,6.91,0,10.35,0,2.54,13.33
6037620102,14000US06037620102,Census Tract 6201.02,"Census Tract 6201.02, Los Angeles County, California",ca,140,0,ACSSF,5898,,,,,6,37,,,,620102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3355,2536,38,30,167,9,281,294,75.59,1.13,0.89,4.98,0.27,8.38,8.76
6037620201,14000US06037620201,Census Tract 6202.01,"Census Tract 6202.01, Los Angeles County, California",ca,140,0,ACSSF,5899,,,,,6,37,,,,620201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529,1327,32,7,79,0,30,54,86.79,2.09,0.46,5.17,0,1.96,3.53
6037620301,14000US06037620301,Census Tract 6203.01,"Census Tract 6203.01, Los Angeles County, California",ca,140,0,ACSSF,5900,,,,,6,37,,,,620301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819,4020,16,57,296,0,96,334,83.42,0.33,1.18,6.14,0,1.99,6.93
6037620303,14000US06037620303,Census Tract 6203.03,"Census Tract 6203.03, Los Angeles County, California",ca,140,0,ACSSF,5901,,,,,6,37,,,,620303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4502,3621,1,0,563,0,23,294,80.43,0.02,0,12.51,0,0.51,6.53
6037620305,14000US06037620305,Census Tract 6203.05,"Census Tract 6203.05, Los Angeles County, California",ca,140,0,ACSSF,5902,,,,,6,37,,,,620305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845,4827,56,0,653,16,160,133,82.58,0.96,0,11.17,0.27,2.74,2.28
6037620400,14000US06037620400,Census Tract 6204,"Census Tract 6204, Los Angeles County, California",ca,140,0,ACSSF,5903,,,,,6,37,,,,620400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279,3983,0,0,882,0,88,326,75.45,0,0,16.71,0,1.67,6.18
6037620501,14000US06037620501,Census Tract 6205.01,"Census Tract 6205.01, Los Angeles County, California",ca,140,0,ACSSF,5904,,,,,6,37,,,,620501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726,3556,395,56,774,22,273,650,62.1,6.9,0.98,13.52,0.38,4.77,11.35
6037620521,14000US06037620521,Census Tract 6205.21,"Census Tract 6205.21, Los Angeles County, California",ca,140,0,ACSSF,5905,,,,,6,37,,,,620521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958,2673,58,0,593,23,200,411,67.53,1.47,0,14.98,0.58,5.05,10.38
6037620522,14000US06037620522,Census Tract 6205.22,"Census Tract 6205.22, Los Angeles County, California",ca,140,0,ACSSF,5906,,,,,6,37,,,,620522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,3209,96,34,777,0,434,474,63.87,1.91,0.68,15.47,0,8.64,9.43
6037620601,14000US06037620601,Census Tract 6206.01,"Census Tract 6206.01, Los Angeles County, California",ca,140,0,ACSSF,5907,,,,,6,37,,,,620601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5278,3313,170,0,1033,0,505,257,62.77,3.22,0,19.57,0,9.57,4.87
6037620602,14000US06037620602,Census Tract 6206.02,"Census Tract 6206.02, Los Angeles County, California",ca,140,0,ACSSF,5908,,,,,6,37,,,,620602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,3866,0,14,823,0,76,261,76.71,0,0.28,16.33,0,1.51,5.18
6037620701,14000US06037620701,Census Tract 6207.01,"Census Tract 6207.01, Los Angeles County, California",ca,140,0,ACSSF,5909,,,,,6,37,,,,620701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7211,5152,482,43,825,0,189,520,71.45,6.68,0.6,11.44,0,2.62,7.21
6037620702,14000US06037620702,Census Tract 6207.02,"Census Tract 6207.02, Los Angeles County, California",ca,140,0,ACSSF,5910,,,,,6,37,,,,620702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7375,5364,264,14,1135,17,153,428,72.73,3.58,0.19,15.39,0.23,2.07,5.8
6037620800,14000US06037620800,Census Tract 6208,"Census Tract 6208, Los Angeles County, California",ca,140,0,ACSSF,5911,,,,,6,37,,,,620800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7844,5331,63,0,1805,18,218,409,67.96,0.8,0,23.01,0.23,2.78,5.21
6037620901,14000US06037620901,Census Tract 6209.01,"Census Tract 6209.01, Los Angeles County, California",ca,140,0,ACSSF,5912,,,,,6,37,,,,620901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785,2115,23,0,441,0,10,196,75.94,0.83,0,15.83,0,0.36,7.04
6037620904,14000US06037620904,Census Tract 6209.04,"Census Tract 6209.04, Los Angeles County, California",ca,140,0,ACSSF,5913,,,,,6,37,,,,620904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897,2542,0,15,68,0,42,230,87.75,0,0.52,2.35,0,1.45,7.94
6037621001,14000US06037621001,Census Tract 6210.01,"Census Tract 6210.01, Los Angeles County, California",ca,140,0,ACSSF,5914,,,,,6,37,,,,621001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373,3561,28,70,277,0,133,304,81.43,0.64,1.6,6.33,0,3.04,6.95
6037621002,14000US06037621002,Census Tract 6210.02,"Census Tract 6210.02, Los Angeles County, California",ca,140,0,ACSSF,5915,,,,,6,37,,,,621002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,795,6,0,55,0,16,7,90.44,0.68,0,6.26,0,1.82,0.8
6037621004,14000US06037621004,Census Tract 6210.04,"Census Tract 6210.04, Los Angeles County, California",ca,140,0,ACSSF,5916,,,,,6,37,,,,621004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,3555,3,1,196,0,21,310,87,0.07,0.02,4.8,0,0.51,7.59
6037621102,14000US06037621102,Census Tract 6211.02,"Census Tract 6211.02, Los Angeles County, California",ca,140,0,ACSSF,5917,,,,,6,37,,,,621102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069,2493,18,30,169,0,22,337,81.23,0.59,0.98,5.51,0,0.72,10.98
6037621104,14000US06037621104,Census Tract 6211.04,"Census Tract 6211.04, Los Angeles County, California",ca,140,0,ACSSF,5918,,,,,6,37,,,,621104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7132,6122,137,19,316,0,136,402,85.84,1.92,0.27,4.43,0,1.91,5.64
6037621201,14000US06037621201,Census Tract 6212.01,"Census Tract 6212.01, Los Angeles County, California",ca,140,0,ACSSF,5919,,,,,6,37,,,,621201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6724,5006,139,37,713,0,263,566,74.45,2.07,0.55,10.6,0,3.91,8.42
6037621204,14000US06037621204,Census Tract 6212.04,"Census Tract 6212.04, Los Angeles County, California",ca,140,0,ACSSF,5920,,,,,6,37,,,,621204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3052,2216,159,0,443,1,156,77,72.61,5.21,0,14.52,0.03,5.11,2.52
6037621301,14000US06037621301,Census Tract 6213.01,"Census Tract 6213.01, Los Angeles County, California",ca,140,0,ACSSF,5921,,,,,6,37,,,,621301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6973,5063,230,0,978,0,43,659,72.61,3.3,0,14.03,0,0.62,9.45
6037621324,14000US06037621324,Census Tract 6213.24,"Census Tract 6213.24, Los Angeles County, California",ca,140,0,ACSSF,5922,,,,,6,37,,,,621324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,2792,95,17,440,0,117,279,74.65,2.54,0.45,11.76,0,3.13,7.46
6037621326,14000US06037621326,Census Tract 6213.26,"Census Tract 6213.26, Los Angeles County, California",ca,140,0,ACSSF,5923,,,,,6,37,,,,621326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017,2445,63,0,183,0,119,207,81.04,2.09,0,6.07,0,3.94,6.86
6037621400,14000US06037621400,Census Tract 6214,"Census Tract 6214, Los Angeles County, California",ca,140,0,ACSSF,5924,,,,,6,37,,,,621400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4305,3198,177,69,422,0,133,306,74.29,4.11,1.6,9.8,0,3.09,7.11
6037650001,14000US06037650001,Census Tract 6500.01,"Census Tract 6500.01, Los Angeles County, California",ca,140,0,ACSSF,5925,,,,,6,37,,,,650001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5805,2079,115,41,2505,0,721,344,35.81,1.98,0.71,43.15,0,12.42,5.93
6037650003,14000US06037650003,Census Tract 6500.03,"Census Tract 6500.03, Los Angeles County, California",ca,140,0,ACSSF,5926,,,,,6,37,,,,650003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202,1204,216,0,830,18,608,326,37.6,6.75,0,25.92,0.56,18.99,10.18
6037650004,14000US06037650004,Census Tract 6500.04,"Census Tract 6500.04, Los Angeles County, California",ca,140,0,ACSSF,5927,,,,,6,37,,,,650004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4125,1549,272,8,1729,0,167,400,37.55,6.59,0.19,41.92,0,4.05,9.7
6037650101,14000US06037650101,Census Tract 6501.01,"Census Tract 6501.01, Los Angeles County, California",ca,140,0,ACSSF,5928,,,,,6,37,,,,650101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6018,1483,79,52,3137,57,470,740,24.64,1.31,0.86,52.13,0.95,7.81,12.3
6037650102,14000US06037650102,Census Tract 6501.02,"Census Tract 6501.02, Los Angeles County, California",ca,140,0,ACSSF,5929,,,,,6,37,,,,650102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211,1045,42,0,751,0,186,187,47.26,1.9,0,33.97,0,8.41,8.46
6037650200,14000US06037650200,Census Tract 6502,"Census Tract 6502, Los Angeles County, California",ca,140,0,ACSSF,5930,,,,,6,37,,,,650200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930,3150,83,36,1657,9,513,482,53.12,1.4,0.61,27.94,0.15,8.65,8.13
6037650300,14000US06037650300,Census Tract 6503,"Census Tract 6503, Los Angeles County, California",ca,140,0,ACSSF,5931,,,,,6,37,,,,650300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6824,2990,358,315,2181,56,547,377,43.82,5.25,4.62,31.96,0.82,8.02,5.52
6037650401,14000US06037650401,Census Tract 6504.01,"Census Tract 6504.01, Los Angeles County, California",ca,140,0,ACSSF,5932,,,,,6,37,,,,650401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758,2461,48,14,1605,0,270,360,51.72,1.01,0.29,33.73,0,5.67,7.57
6037650501,14000US06037650501,Census Tract 6505.01,"Census Tract 6505.01, Los Angeles County, California",ca,140,0,ACSSF,5933,,,,,6,37,,,,650501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044,1953,0,12,870,0,45,164,64.16,0,0.39,28.58,0,1.48,5.39
6037650502,14000US06037650502,Census Tract 6505.02,"Census Tract 6505.02, Los Angeles County, California",ca,140,0,ACSSF,5934,,,,,6,37,,,,650502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259,2180,209,0,1241,0,433,196,51.19,4.91,0,29.14,0,10.17,4.6
6037650602,14000US06037650602,Census Tract 6506.02,"Census Tract 6506.02, Los Angeles County, California",ca,140,0,ACSSF,5935,,,,,6,37,,,,650602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,2158,418,16,4154,18,318,233,29.5,5.71,0.22,56.79,0.25,4.35,3.19
6037650603,14000US06037650603,Census Tract 6506.03,"Census Tract 6506.03, Los Angeles County, California",ca,140,0,ACSSF,5936,,,,,6,37,,,,650603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849,1894,223,0,1525,0,63,144,49.21,5.79,0,39.62,0,1.64,3.74
6037650604,14000US06037650604,Census Tract 6506.04,"Census Tract 6506.04, Los Angeles County, California",ca,140,0,ACSSF,5937,,,,,6,37,,,,650604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5567,2059,120,37,2476,357,348,170,36.99,2.16,0.66,44.48,6.41,6.25,3.05
6037650605,14000US06037650605,Census Tract 6506.05,"Census Tract 6506.05, Los Angeles County, California",ca,140,0,ACSSF,5938,,,,,6,37,,,,650605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064,1317,116,21,1325,0,171,114,42.98,3.79,0.69,43.24,0,5.58,3.72
6037650701,14000US06037650701,Census Tract 6507.01,"Census Tract 6507.01, Los Angeles County, California",ca,140,0,ACSSF,5939,,,,,6,37,,,,650701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,1583,30,0,781,0,92,43,62.59,1.19,0,30.88,0,3.64,1.7
6037650702,14000US06037650702,Census Tract 6507.02,"Census Tract 6507.02, Los Angeles County, California",ca,140,0,ACSSF,5940,,,,,6,37,,,,650702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4731,3047,14,0,1052,0,60,558,64.4,0.3,0,22.24,0,1.27,11.79
6037650800,14000US06037650800,Census Tract 6508,"Census Tract 6508, Los Angeles County, California",ca,140,0,ACSSF,5941,,,,,6,37,,,,650800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,1853,116,0,3994,0,154,306,28.85,1.81,0,62.18,0,2.4,4.76
6037650901,14000US06037650901,Census Tract 6509.01,"Census Tract 6509.01, Los Angeles County, California",ca,140,0,ACSSF,5942,,,,,6,37,,,,650901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366,2983,141,1,1254,0,451,536,55.59,2.63,0.02,23.37,0,8.4,9.99
6037650902,14000US06037650902,Census Tract 6509.02,"Census Tract 6509.02, Los Angeles County, California",ca,140,0,ACSSF,5943,,,,,6,37,,,,650902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769,2444,245,47,2580,0,682,771,36.11,3.62,0.69,38.11,0,10.08,11.39
6037651001,14000US06037651001,Census Tract 6510.01,"Census Tract 6510.01, Los Angeles County, California",ca,140,0,ACSSF,5944,,,,,6,37,,,,651001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5444,2406,74,28,1388,110,1084,354,44.2,1.36,0.51,25.5,2.02,19.91,6.5
