Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,ACS19_5yr_B25058001,ACS19_5yr_B25058001s,ACS19_5yr_B25105001,ACS19_5yr_B25105001s,ACS19_5yr_B25106001,ACS19_5yr_B25106002,ACS19_5yr_B25106003,ACS19_5yr_B25106004,ACS19_5yr_B25106005,ACS19_5yr_B25106006,ACS19_5yr_B25106007,ACS19_5yr_B25106008,ACS19_5yr_B25106009,ACS19_5yr_B25106010,ACS19_5yr_B25106011,ACS19_5yr_B25106012,ACS19_5yr_B25106013,ACS19_5yr_B25106014,ACS19_5yr_B25106015,ACS19_5yr_B25106016,ACS19_5yr_B25106017,ACS19_5yr_B25106018,ACS19_5yr_B25106019,ACS19_5yr_B25106020,ACS19_5yr_B25106021,ACS19_5yr_B25106022,ACS19_5yr_B25106023,ACS19_5yr_B25106024,ACS19_5yr_B25106025,ACS19_5yr_B25106026,ACS19_5yr_B25106027,ACS19_5yr_B25106028,ACS19_5yr_B25106029,ACS19_5yr_B25106030,ACS19_5yr_B25106031,ACS19_5yr_B25106032,ACS19_5yr_B25106033,ACS19_5yr_B25106034,ACS19_5yr_B25106035,ACS19_5yr_B25106036,ACS19_5yr_B25106037,ACS19_5yr_B25106038,ACS19_5yr_B25106039,ACS19_5yr_B25106040,ACS19_5yr_B25106041,ACS19_5yr_B25106042,ACS19_5yr_B25106043,ACS19_5yr_B25106044,ACS19_5yr_B25106045,ACS19_5yr_B25106046,ACS19_5yr_B25106001s,ACS19_5yr_B25106002s,ACS19_5yr_B25106003s,ACS19_5yr_B25106004s,ACS19_5yr_B25106005s,ACS19_5yr_B25106006s,ACS19_5yr_B25106007s,ACS19_5yr_B25106008s,ACS19_5yr_B25106009s,ACS19_5yr_B25106010s,ACS19_5yr_B25106011s,ACS19_5yr_B25106012s,ACS19_5yr_B25106013s,ACS19_5yr_B25106014s,ACS19_5yr_B25106015s,ACS19_5yr_B25106016s,ACS19_5yr_B25106017s,ACS19_5yr_B25106018s,ACS19_5yr_B25106019s,ACS19_5yr_B25106020s,ACS19_5yr_B25106021s,ACS19_5yr_B25106022s,ACS19_5yr_B25106023s,ACS19_5yr_B25106024s,ACS19_5yr_B25106025s,ACS19_5yr_B25106026s,ACS19_5yr_B25106027s,ACS19_5yr_B25106028s,ACS19_5yr_B25106029s,ACS19_5yr_B25106030s,ACS19_5yr_B25106031s,ACS19_5yr_B25106032s,ACS19_5yr_B25106033s,ACS19_5yr_B25106034s,ACS19_5yr_B25106035s,ACS19_5yr_B25106036s,ACS19_5yr_B25106037s,ACS19_5yr_B25106038s,ACS19_5yr_B25106039s,ACS19_5yr_B25106040s,ACS19_5yr_B25106041s,ACS19_5yr_B25106042s,ACS19_5yr_B25106043s,ACS19_5yr_B25106044s,ACS19_5yr_B25106045s,ACS19_5yr_B25106046s
6037181500,Census Tract 1815,"Census Tract 1815, Los Angeles County, California",ca,140,0,ACSSF,4227,,,,,6,37,,,,181500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037181500,,,1094424,0,1627,131.5151515,2001,98.18181818,1428,1035,49,0,26,23,40,7,0,33,124,0,11,113,208,75,39,94,602,388,103,111,12,393,49,0,0,49,60,0,0,60,0,0,0,0,93,20,34,39,156,96,42,18,0,35,33.93939,71.51515,24.84848,7.272727,16.9697,14.54545,18.78788,6.666667,7.272727,18.18182,41.81818,7.272727,10.90909,41.21212,49.09091,38.18182,18.78788,30.30303,73.33334,72.72727,40,36.9697,11.51515,68.48485,21.21212,7.272727,7.272727,21.21212,34.54546,7.272727,7.272727,34.54546,7.272727,7.272727,7.272727,7.272727,37.57576,15.15152,19.39394,28.48485,53.93939,44.24242,24.24242,17.57576,7.272727,23.63636
6037181600,Census Tract 1816,"Census Tract 1816, Los Angeles County, California",ca,140,0,ACSSF,4228,,,,,6,37,,,,181600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037181600,,,1250035,0,1443,112.7272727,1674,101.8181818,1029,458,7,0,0,7,14,9,0,5,31,9,9,13,71,27,0,44,335,164,102,69,0,571,40,0,0,40,66,0,0,66,69,16,14,39,151,22,14,115,212,100,108,4,8,25,44.84848,53.93939,6.666667,7.272727,7.272727,6.666667,7.272727,6.666667,7.272727,4.848485,15.15152,6.666667,8.484848,9.090909,22.42424,15.15152,7.272727,19.39394,49.69697,41.21212,33.33333,23.0303,7.272727,61.81818,15.75758,7.272727,7.272727,15.75758,26.66667,7.272727,7.272727,26.66667,24.24242,10.90909,9.69697,20.60606,46.66667,14.54545,9.69697,42.42424,32.72727,27.87879,21.81818,3.636364,7.272727,18.18182
6037183101,Census Tract 1831.01,"Census Tract 1831.01, Los Angeles County, California",ca,140,0,ACSSF,4229,,,,,6,37,,,,183101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183101,,,948156,19799,1219,152.7272727,1383,115.7575758,1343,693,22,0,0,22,86,40,18,28,108,25,11,72,88,44,0,44,389,250,92,47,0,650,84,0,0,84,145,0,9,136,91,0,18,73,119,45,0,74,159,88,55,16,15,37,45.45454,66.06061,12.72727,7.272727,7.272727,12.72727,30.90909,29.69697,13.93939,16.9697,44.24242,13.93939,10.30303,43.0303,29.09091,21.21212,7.272727,29.09091,56.9697,45.45454,29.09091,21.81818,7.272727,75.15151,43.0303,7.272727,7.272727,43.0303,51.51515,7.272727,9.69697,51.51515,39.39394,7.272727,12.12121,37.57576,41.81818,27.87879,7.272727,29.69697,38.18182,31.51515,29.09091,11.51515,14.54545,26.66667
6037183103,Census Tract 1831.03,"Census Tract 1831.03, Los Angeles County, California",ca,140,0,ACSSF,4230,,,,,6,37,,,,183103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183103,,,638537,18086,1248,48.48484848,1418,66.66666667,1503,280,18,0,0,18,0,0,0,0,24,0,0,24,33,21,7,5,188,120,44,24,17,1223,156,0,0,156,137,0,24,113,125,8,0,117,362,0,223,139,421,177,190,54,0,22,21.81818,42.42424,12.72727,7.272727,7.272727,12.72727,7.272727,7.272727,7.272727,7.272727,18.78788,7.272727,7.272727,18.78788,22.42424,19.39394,8.484848,6.060606,35.75758,32.12121,29.09091,13.93939,11.51515,46.66667,41.21212,7.272727,7.272727,41.21212,38.18182,7.272727,16.36364,36.36364,40,7.272727,7.272727,40,61.21212,7.272727,54.54546,44.24242,60.60606,36.9697,49.09091,28.48485,7.272727,13.93939
6037183104,Census Tract 1831.04,"Census Tract 1831.04, Los Angeles County, California",ca,140,0,ACSSF,4231,,,,,6,37,,,,183104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183104,,,662254,4556,1232,49.09090909,1659,118.7878788,767,521,44,3,6,35,55,7,13,35,47,8,6,33,49,0,23,26,314,90,141,83,12,246,32,0,0,32,10,0,0,10,21,0,0,21,43,5,30,8,119,87,27,5,5,16,20.60606,32.12121,16.36364,3.636364,6.060606,15.75758,20,6.060606,12.12121,17.57576,17.57576,7.878788,6.060606,15.75758,17.57576,7.272727,14.54545,9.69697,30.30303,24.84848,21.21212,18.18182,7.878788,31.51515,13.93939,7.272727,7.272727,13.93939,6.060606,7.272727,7.272727,6.060606,15.75758,7.272727,7.272727,15.75758,14.54545,4.848485,13.33333,5.454545,26.66667,23.0303,13.93939,4.242424,4.848485,13.33333
6037183220,Census Tract 1832.20,"Census Tract 1832.20, Los Angeles County, California",ca,140,0,ACSSF,4232,,,,,6,37,,,,183220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183220,,,535234,0,1152,46.66666667,1397,67.27272727,1205,543,106,0,23,83,24,0,0,24,16,9,7,0,105,28,9,68,292,190,75,27,0,662,120,0,0,120,94,0,0,94,96,0,32,64,131,0,123,8,188,113,65,10,0,33,33.93939,69.69697,39.39394,7.272727,22.42424,32.72727,23.63636,7.272727,7.272727,23.63636,12.12121,9.090909,7.878788,7.272727,35.15152,13.93939,7.878788,32.12121,48.48485,42.42424,33.33333,16.36364,7.272727,67.27273,40,7.272727,7.272727,40,45.45454,7.272727,7.272727,45.45454,37.57576,7.272727,23.0303,30.30303,38.78788,7.272727,38.18182,7.272727,58.78788,45.45454,30.30303,9.090909,7.272727,17.57576
6037183221,Census Tract 1832.21,"Census Tract 1832.21, Los Angeles County, California",ca,140,0,ACSSF,4233,,,,,6,37,,,,183221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183221,,,706761,0,1189,53.33333333,1425,90.3030303,1083,455,47,0,0,47,40,6,4,30,36,30,0,6,55,6,22,27,262,126,80,56,15,628,93,0,20,73,131,0,0,131,113,0,18,95,130,12,58,60,152,112,40,0,0,9,30.30303,53.93939,20,7.272727,7.272727,20,24.24242,6.060606,4.848485,22.42424,16.36364,15.75758,7.272727,6.060606,23.63636,6.666667,15.75758,15.75758,49.69697,33.93939,25.45455,27.27273,13.33333,57.57576,33.33333,7.272727,20,36.36364,52.12121,7.272727,7.272727,52.12121,39.39394,7.272727,18.18182,36.36364,38.18182,9.090909,27.27273,27.27273,47.27273,38.18182,20,7.272727,7.272727,9.69697
6037183222,Census Tract 1832.22,"Census Tract 1832.22, Los Angeles County, California",ca,140,0,ACSSF,4234,,,,,6,37,,,,183222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183222,,,928679,0,1163,83.03030303,1658,154.5454545,1339,808,31,0,11,20,46,16,10,20,103,48,30,25,77,18,15,44,551,356,119,76,0,531,141,0,53,88,109,0,0,109,99,20,9,70,33,0,22,11,138,72,66,0,0,11,46.06061,58.78788,18.18182,7.272727,9.69697,16.36364,20.60606,13.33333,9.090909,13.93939,35.75758,21.81818,27.87879,11.51515,24.24242,12.12121,14.54545,18.78788,55.15152,58.18182,33.93939,27.27273,7.272727,56.9697,38.78788,7.272727,28.48485,37.57576,44.84848,7.272727,7.272727,44.84848,37.57576,10.30303,9.090909,38.18182,16.9697,7.272727,13.93939,9.69697,36.36364,24.24242,35.15152,7.272727,7.272727,9.69697
6037183300,Census Tract 1833,"Census Tract 1833, Los Angeles County, California",ca,140,0,ACSSF,4235,,,,,6,37,,,,183300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183300,,,541305,0,1322,148.4848485,1466,110.9090909,1020,492,40,0,0,40,52,13,6,33,66,13,0,53,34,5,10,19,294,154,85,55,6,528,34,0,0,34,92,23,0,69,60,0,7,53,113,16,47,50,224,149,40,35,0,5,31.51515,48.48485,20,7.272727,7.272727,20,19.39394,8.484848,4.848485,15.75758,22.42424,9.090909,7.272727,19.39394,13.93939,4.848485,7.878788,10.90909,42.42424,29.09091,29.69697,20.60606,4.848485,53.33333,19.39394,7.272727,7.272727,19.39394,35.75758,20,7.272727,28.48485,29.09091,7.272727,6.666667,28.48485,30.30303,15.75758,22.42424,20.60606,46.66667,36.36364,20,18.18182,7.272727,4.242424
6037183401,Census Tract 1834.01,"Census Tract 1834.01, Los Angeles County, California",ca,140,0,ACSSF,4236,,,,,6,37,,,,183401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183401,,,485332,0,1184,86.66666667,1486,67.87878788,844,446,54,7,0,47,80,12,6,62,34,15,5,14,91,0,57,34,174,68,48,58,13,398,26,0,0,26,86,0,0,86,36,0,5,31,82,5,41,36,145,92,41,12,0,23,24.84848,36.9697,18.78788,6.060606,7.272727,18.78788,25.45455,7.878788,4.848485,23.63636,12.72727,9.090909,4.242424,8.484848,36.36364,7.272727,28.48485,17.57576,33.33333,18.18182,18.18182,20,8.484848,39.39394,10.90909,7.272727,7.272727,10.90909,30.90909,7.272727,7.272727,30.90909,13.93939,7.272727,4.242424,13.93939,22.42424,4.242424,16.9697,19.39394,35.15152,32.72727,13.93939,7.272727,7.272727,13.33333
6037183402,Census Tract 1834.02,"Census Tract 1834.02, Los Angeles County, California",ca,140,0,ACSSF,4237,,,,,6,37,,,,183402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183402,,,513456,0,1231,54.54545455,1464,76.96969697,955,268,19,0,0,19,10,4,0,6,35,8,7,20,18,0,6,12,186,85,24,77,0,687,70,0,0,70,123,0,5,118,95,0,22,73,176,21,84,71,193,135,48,10,5,25,29.09091,41.21212,15.75758,7.272727,7.272727,15.75758,7.878788,4.242424,7.272727,5.454545,12.12121,6.666667,6.666667,9.090909,13.33333,7.272727,5.454545,12.12121,36.36364,24.24242,10.30303,27.27273,7.272727,46.06061,26.06061,7.272727,7.272727,26.06061,29.69697,7.272727,5.454545,29.09091,26.06061,7.272727,16.36364,20.60606,43.63636,16.36364,28.48485,22.42424,34.54546,29.09091,17.57576,4.242424,4.242424,15.75758
6037183510,Census Tract 1835.10,"Census Tract 1835.10, Los Angeles County, California",ca,140,0,ACSSF,4238,,,,,6,37,,,,183510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183510,,,500438,0,1479,191.5151515,1852,98.78787879,783,593,27,7,0,20,47,3,0,44,40,20,0,20,155,26,4,125,324,165,95,64,0,190,30,0,0,30,25,0,1,24,25,0,0,25,39,0,16,23,71,54,15,2,0,0,27.87879,35.75758,15.15152,6.060606,7.272727,13.93939,20.60606,3.030303,7.272727,21.21212,15.75758,9.090909,7.272727,12.72727,39.39394,12.72727,4.242424,39.39394,47.87879,33.33333,29.09091,20,7.272727,32.12121,19.39394,7.272727,7.272727,19.39394,13.33333,7.272727,3.030303,12.72727,15.75758,7.272727,7.272727,15.75758,17.57576,7.272727,12.72727,12.12121,21.81818,19.39394,9.69697,3.030303,7.272727,7.272727
6037183520,Census Tract 1835.20,"Census Tract 1835.20, Los Angeles County, California",ca,140,0,ACSSF,4239,,,,,6,37,,,,183520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183520,,,427707,0,1093,43.03030303,1235,52.72727273,1137,328,23,14,0,9,53,25,0,28,7,7,0,0,102,10,23,69,143,113,21,9,0,809,134,0,0,134,149,0,0,149,154,0,73,81,146,0,105,41,190,96,80,14,0,36,33.33333,40,12.72727,13.33333,7.272727,9.090909,21.21212,13.33333,7.272727,18.78788,6.666667,6.666667,7.272727,7.272727,38.18182,9.090909,22.42424,32.12121,33.33333,30.30303,14.54545,8.484848,7.272727,53.33333,37.57576,7.272727,7.272727,37.57576,38.78788,7.272727,7.272727,38.78788,41.81818,7.272727,28.48485,30.90909,36.36364,7.272727,35.15152,21.81818,43.0303,33.93939,27.87879,13.33333,7.272727,17.57576
6037183610,Census Tract 1836.10,"Census Tract 1836.10, Los Angeles County, California",ca,140,0,ACSSF,4240,,,,,6,37,,,,183610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183610,,,378643,0,1099,45.45454545,1335,53.33333333,994,327,16,5,0,11,21,5,12,4,30,5,0,25,34,16,0,18,226,101,99,26,0,667,123,0,0,123,165,0,0,165,81,6,12,63,114,14,58,42,184,99,79,6,0,0,26.06061,27.27273,9.69697,5.454545,7.272727,6.666667,12.72727,4.848485,11.51515,3.636364,13.93939,4.848485,7.272727,13.33333,12.12121,8.484848,7.272727,9.69697,29.09091,25.45455,23.63636,13.93939,7.272727,37.57576,36.36364,7.272727,7.272727,36.36364,33.33333,7.272727,7.272727,33.33333,29.09091,5.454545,11.51515,23.63636,30.30303,12.72727,20,17.57576,32.72727,24.84848,23.0303,5.454545,7.272727,7.272727
6037183620,Census Tract 1836.20,"Census Tract 1836.20, Los Angeles County, California",ca,140,0,ACSSF,4241,,,,,6,37,,,,183620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183620,,,517470,0,1066,69.09090909,1389,106.0606061,994,468,40,0,0,40,50,5,22,23,57,25,6,26,42,5,0,37,279,115,98,66,0,526,90,0,0,90,157,0,30,127,56,0,24,32,64,10,34,20,155,110,45,0,0,4,33.33333,51.51515,15.15152,7.272727,7.272727,15.15152,21.81818,4.848485,20,11.51515,19.39394,9.69697,6.060606,16.36364,21.21212,4.848485,7.272727,20.60606,40.60606,30.30303,21.81818,23.0303,7.272727,52.12121,30.90909,7.272727,7.272727,30.90909,49.09091,7.272727,19.39394,46.66667,22.42424,7.272727,18.78788,12.12121,22.42424,7.272727,19.39394,10.90909,36.36364,34.54546,15.15152,7.272727,7.272727,4.242424
6037183701,Census Tract 1837.01,"Census Tract 1837.01, Los Angeles County, California",ca,140,0,ACSSF,4242,,,,,6,37,,,,183701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183701,,,550875,0,1179,84.24242424,1466,114.5454545,1338,501,35,0,0,35,32,0,0,32,108,44,0,64,50,28,16,6,276,183,68,25,0,837,191,0,0,191,110,0,0,110,171,0,70,101,80,35,17,28,256,122,102,32,0,29,38.78788,55.15152,20.60606,7.272727,7.272727,20.60606,23.63636,7.272727,7.272727,23.63636,33.93939,21.21212,7.272727,30.30303,23.63636,19.39394,13.93939,6.666667,44.24242,42.42424,24.84848,16.9697,7.272727,66.66666,53.93939,7.272727,7.272727,53.93939,41.21212,7.272727,7.272727,41.21212,56.9697,7.272727,40.60606,38.18182,35.15152,27.87879,11.51515,20,48.48485,33.33333,36.36364,24.24242,7.272727,28.48485
6037183702,Census Tract 1837.02,"Census Tract 1837.02, Los Angeles County, California",ca,140,0,ACSSF,4243,,,,,6,37,,,,183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183702,,,862390,30058,1314,65.45454545,1754,265.4545455,1054,462,51,0,0,51,15,0,0,15,26,26,0,0,66,51,0,15,284,90,95,99,20,592,74,0,11,63,111,31,0,80,97,0,0,97,80,8,56,16,152,58,81,13,17,61,57.57576,62.42424,27.27273,7.272727,7.272727,27.27273,13.33333,7.272727,7.272727,13.33333,14.54545,14.54545,7.272727,7.272727,32.12121,29.69697,7.272727,12.12121,54.54546,30.90909,31.51515,34.54546,18.78788,66.06061,29.09091,7.272727,10.30303,28.48485,47.87879,29.09091,7.272727,39.39394,40,7.272727,7.272727,40,36.36364,7.878788,31.51515,14.54545,33.33333,26.06061,28.48485,12.72727,13.93939,31.51515
6037183810,Census Tract 1838.10,"Census Tract 1838.10, Los Angeles County, California",ca,140,0,ACSSF,4244,,,,,6,37,,,,183810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183810,,,454936,0,1133,56.96969697,1207,60,1302,177,9,0,0,9,16,0,6,10,21,9,0,12,81,0,24,57,50,31,10,9,0,1125,210,0,0,210,142,11,0,131,130,36,31,63,221,22,169,30,389,205,146,38,16,17,45.45454,40.60606,8.484848,7.272727,7.272727,8.484848,12.12121,7.272727,6.666667,10.30303,13.33333,9.090909,7.272727,9.69697,34.54546,7.272727,20.60606,29.69697,21.81818,15.75758,9.090909,8.484848,7.272727,55.15152,47.87879,7.272727,7.272727,47.87879,43.0303,9.69697,7.272727,41.81818,42.42424,20,21.81818,25.45455,50.90909,15.75758,41.21212,20.60606,55.75758,52.72727,46.06061,22.42424,12.72727,12.12121
6037183820,Census Tract 1838.20,"Census Tract 1838.20, Los Angeles County, California",ca,140,0,ACSSF,4245,,,,,6,37,,,,183820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037183820,,,308653,0,1082,129.6969697,1232,86.66666667,1140,257,58,0,0,58,10,0,0,10,0,0,0,0,73,36,6,31,105,75,30,0,11,883,132,0,0,132,208,0,0,208,191,9,76,106,182,75,94,13,162,124,38,0,0,8,20,50.30303,29.69697,7.272727,7.272727,29.69697,8.484848,7.272727,7.272727,8.484848,7.272727,7.272727,7.272727,7.272727,32.72727,20.60606,6.666667,24.84848,48.48485,38.18182,22.42424,7.272727,12.12121,53.93939,44.84848,7.272727,7.272727,44.84848,49.09091,7.272727,7.272727,49.09091,54.54546,7.878788,37.57576,40.60606,51.51515,39.39394,43.0303,9.090909,46.06061,43.0303,22.42424,7.272727,7.272727,7.878788
6037185100,Census Tract 1851,"Census Tract 1851, Los Angeles County, California",ca,140,0,ACSSF,4246,,,,,6,37,,,,185100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037185100,,,2278050,0,1297,95.75757576,2078,181.2121212,2233,1367,35,0,0,35,0,0,0,0,143,84,18,41,139,51,23,65,998,574,247,177,52,866,66,0,0,66,66,0,15,51,108,0,26,82,59,0,12,47,425,337,75,13,0,142,74.54546,98.78788,24.24242,10.30303,10.30303,24.24242,10.30303,10.30303,10.30303,10.30303,50.90909,43.63636,17.57576,23.63636,58.78788,38.18182,23.0303,38.78788,90.30303,87.87878,60.60606,56.36364,50.90909,106.6667,34.54546,10.30303,10.30303,34.54546,40,10.30303,14.54545,37.57576,49.09091,10.30303,17.57576,46.06061,20,10.30303,11.51515,17.57576,87.87878,76.9697,36.9697,11.51515,10.30303,76.9697
6037185202,Census Tract 1852.02,"Census Tract 1852.02, Los Angeles County, California",ca,140,0,ACSSF,4247,,,,,6,37,,,,185202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037185202,,,1205737,0,1464,122.4242424,1749,120.6060606,1360,685,11,0,0,11,75,0,0,75,80,8,42,30,128,19,18,91,391,250,102,39,0,675,90,0,0,90,64,0,0,64,110,0,9,101,144,0,62,82,206,87,83,36,0,61,54.54546,70.30303,10.90909,7.272727,7.272727,10.90909,32.72727,7.272727,7.272727,32.72727,31.51515,7.878788,25.45455,17.57576,47.27273,13.33333,12.72727,41.81818,56.9697,50.90909,31.51515,21.81818,7.272727,70.30303,42.42424,7.272727,7.272727,42.42424,27.27273,7.272727,7.272727,27.27273,41.21212,7.272727,7.878788,40.60606,46.06061,7.272727,30.30303,40.60606,61.21212,36.9697,40.60606,25.45455,7.272727,35.75758
6037185203,Census Tract 1852.03,"Census Tract 1852.03, Los Angeles County, California",ca,140,0,ACSSF,4248,,,,,6,37,,,,185203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037185203,,,548105,0,981,35.75757576,1194,76.36363636,989,366,50,6,5,39,17,5,0,12,41,5,5,31,27,12,6,9,209,147,51,11,22,623,146,0,0,146,109,0,0,109,92,26,0,66,72,10,62,0,177,114,57,6,0,27,38.78788,43.0303,19.39394,4.848485,4.848485,16.36364,10.30303,6.060606,7.272727,8.484848,15.75758,5.454545,4.848485,14.54545,12.12121,9.090909,6.060606,7.878788,37.57576,32.72727,18.18182,7.878788,16.9697,53.33333,41.81818,7.272727,7.272727,41.81818,31.51515,7.272727,7.272727,31.51515,33.93939,18.78788,7.272727,29.09091,29.09091,8.484848,27.27273,7.272727,33.33333,23.63636,21.81818,5.454545,7.272727,15.75758
6037185204,Census Tract 1852.04,"Census Tract 1852.04, Los Angeles County, California",ca,140,0,ACSSF,4249,,,,,6,37,,,,185204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037185204,,,963641,0,1628,147.8787879,1838,287.2727273,701,528,27,0,0,27,33,21,0,12,16,16,0,0,85,58,0,27,362,229,110,23,5,173,12,0,0,12,9,0,0,9,22,0,0,22,38,0,0,38,62,32,9,21,5,25,26.66667,32.72727,16.36364,7.272727,7.272727,16.36364,17.57576,15.75758,7.272727,7.272727,8.484848,8.484848,7.272727,7.272727,23.0303,20.60606,7.272727,10.30303,33.33333,32.12121,20.60606,10.30303,5.454545,30.30303,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,11.51515,7.272727,7.272727,11.51515,15.15152,7.272727,7.272727,15.15152,17.57576,13.33333,6.060606,10.30303,4.848485,16.36364
6037185310,Census Tract 1853.10,"Census Tract 1853.10, Los Angeles County, California",ca,140,0,ACSSF,4250,,,,,6,37,,,,185310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037185310,,,421083,0,998,50.90909091,1141,58.18181818,856,319,27,0,0,27,30,4,5,21,34,11,17,6,21,5,0,16,207,119,81,7,0,537,73,0,0,73,82,0,0,82,80,6,27,47,133,55,54,24,144,84,35,25,4,21,24.84848,32.72727,13.33333,7.272727,7.272727,13.33333,13.33333,4.242424,5.454545,10.30303,16.36364,7.878788,12.72727,5.454545,12.72727,4.242424,7.272727,10.30303,27.87879,23.63636,23.63636,6.060606,7.272727,35.75758,24.84848,7.272727,7.272727,24.84848,23.63636,7.272727,7.272727,23.63636,23.0303,5.454545,12.72727,18.18182,29.69697,23.0303,16.9697,13.93939,32.12121,24.84848,18.18182,13.93939,4.242424,10.30303
6037185320,Census Tract 1853.20,"Census Tract 1853.20, Los Angeles County, California",ca,140,0,ACSSF,4251,,,,,6,37,,,,185320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037185320,,,587863,2709,942,109.6969697,1131,84.24242424,855,297,58,0,0,58,46,8,32,6,13,0,6,7,58,31,22,5,116,53,36,27,6,558,146,0,0,146,85,0,0,85,87,0,13,74,84,31,23,30,114,31,75,8,13,29,29.09091,30.90909,24.84848,7.272727,7.272727,24.84848,18.78788,6.060606,18.18182,5.454545,8.484848,7.272727,5.454545,6.666667,15.75758,11.51515,10.30303,4.848485,24.84848,16.36364,13.93939,15.75758,5.454545,37.57576,33.93939,7.272727,7.272727,33.93939,23.0303,7.272727,7.272727,23.0303,25.45455,7.272727,7.878788,24.24242,24.24242,13.33333,11.51515,15.15152,24.84848,13.33333,18.18182,7.272727,12.12121,16.9697
6037186100,Census Tract 1861,"Census Tract 1861, Los Angeles County, California",ca,140,0,ACSSF,4252,,,,,6,37,,,,186100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037186100,,,1347300,0,1329,70.90909091,1805,143.6363636,1853,1207,75,0,0,75,64,17,17,30,59,10,32,17,119,47,17,55,883,451,244,188,7,646,49,0,0,49,42,0,0,42,130,7,0,123,172,0,78,94,209,123,67,19,0,44,44.84848,64.84849,32.12121,7.272727,7.272727,32.12121,19.39394,8.484848,11.51515,15.75758,28.48485,9.69697,26.06061,11.51515,39.39394,26.06061,11.51515,26.66667,58.78788,52.12121,48.48485,43.63636,6.666667,72.72727,24.84848,7.272727,7.272727,24.84848,24.84848,7.272727,7.272727,24.84848,34.54546,7.272727,7.272727,33.33333,50.30303,7.272727,29.69697,41.81818,49.69697,40,26.06061,13.33333,7.272727,19.39394
